history,method,row_index,date,year,cutoff,state,action,original_accepted,original_reason,retention_reason,source_cutoff,expiry,source_age_days,used_retained_source,probability,annual_probability,monthly_probability,quarterly_probability,actual_up,changed_vs_annual,changed_vs_monthly,changed_vs_quarterly,case_vs_annual,case_vs_monthly,case_vs_quarterly,brier_vs_annual,brier_vs_monthly,brier_vs_quarterly
monthly_state_retained,learned_market,2443,2021-02-19,2021,2021-01-31,nonnegative_high,fallback,False,q1_guard,cleared_q1_guard,,,,False,0.4352524461345955,0.4352524461345955,0.4352524461345955,0.4352524461345955,0,False,False,False,stable_correct,stable_correct,stable_correct,0.0,0.0,0.0
monthly_state_retained,learned_market,2448,2021-02-26,2021,2021-01-31,nonnegative_high,fallback,False,q1_guard,cleared_q1_guard,,,,False,0.49709849837034153,0.49709849837034153,0.49709849837034153,0.49709849837034153,0,False,False,False,stable_correct,stable_correct,stable_correct,0.0,0.0,0.0
monthly_state_retained,learned_vol_interaction,2438,2021-02-05,2021,2021-01-31,nonnegative_high,fallback,False,q1_guard,cleared_q1_guard,,,,False,0.504404005233663,0.504404005233663,0.504404005233663,0.504404005233663,1,False,False,False,stable_correct,stable_correct,stable_correct,0.0,0.0,0.0
monthly_state_retained,learned_vol_interaction,2443,2021-02-19,2021,2021-01-31,nonnegative_high,fallback,False,q1_guard,cleared_q1_guard,,,,False,0.42599869993369827,0.42599869993369827,0.42599869993369827,0.42599869993369827,0,False,False,False,stable_correct,stable_correct,stable_correct,0.0,0.0,0.0
monthly_state_retained,learned_vol_interaction,2448,2021-02-26,2021,2021-01-31,nonnegative_high,fallback,False,q1_guard,cleared_q1_guard,,,,False,0.5082594510159223,0.5082594510159223,0.5082594510159223,0.5082594510159223,0,False,False,False,stable_wrong,stable_wrong,stable_wrong,0.0,0.0,0.0
monthly_state_retained,learned_order_extension,2438,2021-02-05,2021,2021-01-31,nonnegative_high,fallback,False,q1_guard,cleared_q1_guard,,,,False,0.5042380009343977,0.5042380009343977,0.5042380009343977,0.5042380009343977,1,False,False,False,stable_correct,stable_correct,stable_correct,0.0,0.0,0.0
monthly_state_retained,learned_order_extension,2443,2021-02-19,2021,2021-01-31,nonnegative_high,fallback,False,q1_guard,cleared_q1_guard,,,,False,0.42515675648123086,0.42515675648123086,0.42515675648123086,0.42515675648123086,0,False,False,False,stable_correct,stable_correct,stable_correct,0.0,0.0,0.0
monthly_state_retained,learned_order_extension,2448,2021-02-26,2021,2021-01-31,nonnegative_high,fallback,False,q1_guard,cleared_q1_guard,,,,False,0.5065047107806523,0.5065047107806523,0.5065047107806523,0.5065047107806523,0,False,False,False,stable_wrong,stable_wrong,stable_wrong,0.0,0.0,0.0
monthly_state_retained,learned_order_offset,2438,2021-02-05,2021,2021-01-31,nonnegative_high,fallback,False,q1_guard,cleared_q1_guard,,,,False,0.5039670690165114,0.5039670690165114,0.5039670690165114,0.5039670690165114,1,False,False,False,stable_correct,stable_correct,stable_correct,0.0,0.0,0.0
monthly_state_retained,learned_order_offset,2443,2021-02-19,2021,2021-01-31,nonnegative_high,fallback,False,q1_guard,cleared_q1_guard,,,,False,0.42533721989492773,0.42533721989492773,0.42533721989492773,0.42533721989492773,0,False,False,False,stable_correct,stable_correct,stable_correct,0.0,0.0,0.0
monthly_state_retained,learned_order_offset,2448,2021-02-26,2021,2021-01-31,nonnegative_high,fallback,False,q1_guard,cleared_q1_guard,,,,False,0.5065994627417703,0.5065994627417703,0.5065994627417703,0.5065994627417703,0,False,False,False,stable_wrong,stable_wrong,stable_wrong,0.0,0.0,0.0
monthly_state_retained,learned_market,2453,2021-03-05,2021,2021-02-28,nonnegative_high,fallback,False,q1_guard,cleared_q1_guard,,,,False,0.41887534844548496,0.41887534844548496,0.41887534844548496,0.41887534844548496,0,False,False,False,stable_correct,stable_correct,stable_correct,0.0,0.0,0.0
monthly_state_retained,learned_market,2458,2021-03-12,2021,2021-02-28,nonnegative_high,fallback,False,q1_guard,cleared_q1_guard,,,,False,0.415043511213008,0.415043511213008,0.415043511213008,0.415043511213008,0,False,False,False,stable_correct,stable_correct,stable_correct,0.0,0.0,0.0
monthly_state_retained,learned_market,2463,2021-03-19,2021,2021-02-28,negative_high,fallback,False,q1_guard,cleared_q1_guard,,,,False,0.5654234834962107,0.5654234834962107,0.5654234834962107,0.5654234834962107,1,False,False,False,stable_correct,stable_correct,stable_correct,0.0,0.0,0.0
monthly_state_retained,learned_market,2468,2021-03-26,2021,2021-02-28,nonnegative_high,fallback,False,q1_guard,cleared_q1_guard,,,,False,0.5557651813900334,0.5557651813900334,0.5557651813900334,0.5557651813900334,1,False,False,False,stable_correct,stable_correct,stable_correct,0.0,0.0,0.0
monthly_state_retained,learned_vol_interaction,2453,2021-03-05,2021,2021-02-28,nonnegative_high,fallback,False,q1_guard,cleared_q1_guard,,,,False,0.4347503669388922,0.4347503669388922,0.4347503669388922,0.4347503669388922,0,False,False,False,stable_correct,stable_correct,stable_correct,0.0,0.0,0.0
monthly_state_retained,learned_vol_interaction,2458,2021-03-12,2021,2021-02-28,nonnegative_high,fallback,False,q1_guard,cleared_q1_guard,,,,False,0.405302595319405,0.405302595319405,0.405302595319405,0.405302595319405,0,False,False,False,stable_correct,stable_correct,stable_correct,0.0,0.0,0.0
monthly_state_retained,learned_vol_interaction,2463,2021-03-19,2021,2021-02-28,negative_high,fallback,False,q1_guard,cleared_q1_guard,,,,False,0.5402439465622171,0.5402439465622171,0.5402439465622171,0.5402439465622171,1,False,False,False,stable_correct,stable_correct,stable_correct,0.0,0.0,0.0
monthly_state_retained,learned_vol_interaction,2468,2021-03-26,2021,2021-02-28,nonnegative_high,fallback,False,q1_guard,cleared_q1_guard,,,,False,0.5450683950610348,0.5450683950610348,0.5450683950610348,0.5450683950610348,1,False,False,False,stable_correct,stable_correct,stable_correct,0.0,0.0,0.0
monthly_state_retained,learned_order_extension,2453,2021-03-05,2021,2021-02-28,nonnegative_high,fallback,False,q1_guard,cleared_q1_guard,,,,False,0.4322911173519873,0.4322911173519873,0.4322911173519873,0.4322911173519873,0,False,False,False,stable_correct,stable_correct,stable_correct,0.0,0.0,0.0
monthly_state_retained,learned_order_extension,2458,2021-03-12,2021,2021-02-28,nonnegative_high,fallback,False,q1_guard,cleared_q1_guard,,,,False,0.406572306570359,0.406572306570359,0.406572306570359,0.406572306570359,0,False,False,False,stable_correct,stable_correct,stable_correct,0.0,0.0,0.0
monthly_state_retained,learned_order_extension,2463,2021-03-19,2021,2021-02-28,negative_high,fallback,False,q1_guard,cleared_q1_guard,,,,False,0.5386848938940715,0.5386848938940715,0.5386848938940715,0.5386848938940715,1,False,False,False,stable_correct,stable_correct,stable_correct,0.0,0.0,0.0
monthly_state_retained,learned_order_extension,2468,2021-03-26,2021,2021-02-28,nonnegative_high,fallback,False,q1_guard,cleared_q1_guard,,,,False,0.5442947824313656,0.5442947824313656,0.5442947824313656,0.5442947824313656,1,False,False,False,stable_correct,stable_correct,stable_correct,0.0,0.0,0.0
monthly_state_retained,learned_order_offset,2453,2021-03-05,2021,2021-02-28,nonnegative_high,fallback,False,q1_guard,cleared_q1_guard,,,,False,0.4320308882235697,0.4320308882235697,0.4320308882235697,0.4320308882235697,0,False,False,False,stable_correct,stable_correct,stable_correct,0.0,0.0,0.0
monthly_state_retained,learned_order_offset,2458,2021-03-12,2021,2021-02-28,nonnegative_high,fallback,False,q1_guard,cleared_q1_guard,,,,False,0.4060817600083184,0.4060817600083184,0.4060817600083184,0.4060817600083184,0,False,False,False,stable_correct,stable_correct,stable_correct,0.0,0.0,0.0
monthly_state_retained,learned_order_offset,2463,2021-03-19,2021,2021-02-28,negative_high,fallback,False,q1_guard,cleared_q1_guard,,,,False,0.5383210910763112,0.5383210910763112,0.5383210910763112,0.5383210910763112,1,False,False,False,stable_correct,stable_correct,stable_correct,0.0,0.0,0.0
monthly_state_retained,learned_order_offset,2468,2021-03-26,2021,2021-02-28,nonnegative_high,fallback,False,q1_guard,cleared_q1_guard,,,,False,0.5438246835940965,0.5438246835940965,0.5438246835940965,0.5438246835940965,1,False,False,False,stable_correct,stable_correct,stable_correct,0.0,0.0,0.0
monthly_state_retained,learned_market,2473,2021-04-02,2021,2021-03-31,negative_high,fallback,False,insufficient_history,cleared_insufficient_history,,,,False,0.5699172983026043,0.5699172983026043,0.5699172983026043,0.5699172983026043,0,False,False,False,stable_wrong,stable_wrong,stable_wrong,0.0,0.0,0.0
monthly_state_retained,learned_market,2477,2021-04-09,2021,2021-03-31,negative_high,fallback,False,insufficient_history,cleared_insufficient_history,,,,False,0.6321055329611007,0.6321055329611007,0.6321055329611007,0.6321055329611007,0,False,False,False,stable_wrong,stable_wrong,stable_wrong,0.0,0.0,0.0
monthly_state_retained,learned_market,2482,2021-04-16,2021,2021-03-31,negative_high,fallback,False,insufficient_history,cleared_insufficient_history,,,,False,0.567805440823208,0.567805440823208,0.567805440823208,0.567805440823208,1,False,False,False,stable_correct,stable_correct,stable_correct,0.0,0.0,0.0
monthly_state_retained,learned_market,2487,2021-04-23,2021,2021-03-31,negative_high,fallback,False,insufficient_history,cleared_insufficient_history,,,,False,0.6348872722727549,0.6348872722727549,0.6348872722727549,0.6348872722727549,0,False,False,False,stable_wrong,stable_wrong,stable_wrong,0.0,0.0,0.0
monthly_state_retained,learned_market,2492,2021-04-30,2021,2021-03-31,negative_low,fallback,False,insufficient_history,cleared_insufficient_history,,,,False,0.6259373673250876,0.6259373673250876,0.6259373673250876,0.6259373673250876,0,False,False,False,stable_wrong,stable_wrong,stable_wrong,0.0,0.0,0.0
monthly_state_retained,learned_vol_interaction,2473,2021-04-02,2021,2021-03-31,negative_high,fallback,False,insufficient_history,cleared_insufficient_history,,,,False,0.5939565973257132,0.5939565973257132,0.5939565973257132,0.5939565973257132,0,False,False,False,stable_wrong,stable_wrong,stable_wrong,0.0,0.0,0.0
monthly_state_retained,learned_vol_interaction,2477,2021-04-09,2021,2021-03-31,negative_high,fallback,False,insufficient_history,cleared_insufficient_history,,,,False,0.6399401089653199,0.6399401089653199,0.6399401089653199,0.6399401089653199,0,False,False,False,stable_wrong,stable_wrong,stable_wrong,0.0,0.0,0.0
monthly_state_retained,learned_vol_interaction,2482,2021-04-16,2021,2021-03-31,negative_high,fallback,False,insufficient_history,cleared_insufficient_history,,,,False,0.5667835261923418,0.5667835261923418,0.5667835261923418,0.5667835261923418,1,False,False,False,stable_correct,stable_correct,stable_correct,0.0,0.0,0.0
monthly_state_retained,learned_vol_interaction,2487,2021-04-23,2021,2021-03-31,negative_high,fallback,False,insufficient_history,cleared_insufficient_history,,,,False,0.6460898518291928,0.6460898518291928,0.6460898518291928,0.6460898518291928,0,False,False,False,stable_wrong,stable_wrong,stable_wrong,0.0,0.0,0.0
monthly_state_retained,learned_vol_interaction,2492,2021-04-30,2021,2021-03-31,negative_low,fallback,False,insufficient_history,cleared_insufficient_history,,,,False,0.6264560679312087,0.6264560679312087,0.6264560679312087,0.6264560679312087,0,False,False,False,stable_wrong,stable_wrong,stable_wrong,0.0,0.0,0.0
monthly_state_retained,learned_order_extension,2473,2021-04-02,2021,2021-03-31,negative_high,fallback,False,insufficient_history,cleared_insufficient_history,,,,False,0.5901464235834604,0.5901464235834604,0.5901464235834604,0.5901464235834604,0,False,False,False,stable_wrong,stable_wrong,stable_wrong,0.0,0.0,0.0
monthly_state_retained,learned_order_extension,2477,2021-04-09,2021,2021-03-31,negative_high,fallback,False,insufficient_history,cleared_insufficient_history,,,,False,0.6408441297615027,0.6408441297615027,0.6408441297615027,0.6408441297615027,0,False,False,False,stable_wrong,stable_wrong,stable_wrong,0.0,0.0,0.0
monthly_state_retained,learned_order_extension,2482,2021-04-16,2021,2021-03-31,negative_high,fallback,False,insufficient_history,cleared_insufficient_history,,,,False,0.5629867708995021,0.5629867708995021,0.5629867708995021,0.5629867708995021,1,False,False,False,stable_correct,stable_correct,stable_correct,0.0,0.0,0.0
monthly_state_retained,learned_order_extension,2487,2021-04-23,2021,2021-03-31,negative_high,fallback,False,insufficient_history,cleared_insufficient_history,,,,False,0.642585029256948,0.642585029256948,0.642585029256948,0.642585029256948,0,False,False,False,stable_wrong,stable_wrong,stable_wrong,0.0,0.0,0.0
monthly_state_retained,learned_order_extension,2492,2021-04-30,2021,2021-03-31,negative_low,fallback,False,insufficient_history,cleared_insufficient_history,,,,False,0.6365345424008614,0.6365345424008614,0.6365345424008614,0.6365345424008614,0,False,False,False,stable_wrong,stable_wrong,stable_wrong,0.0,0.0,0.0
monthly_state_retained,learned_order_offset,2473,2021-04-02,2021,2021-03-31,negative_high,fallback,False,insufficient_history,cleared_insufficient_history,,,,False,0.5896433894721984,0.5896433894721984,0.5896433894721984,0.5896433894721984,0,False,False,False,stable_wrong,stable_wrong,stable_wrong,0.0,0.0,0.0
monthly_state_retained,learned_order_offset,2477,2021-04-09,2021,2021-03-31,negative_high,fallback,False,insufficient_history,cleared_insufficient_history,,,,False,0.6406458102282867,0.6406458102282867,0.6406458102282867,0.6406458102282867,0,False,False,False,stable_wrong,stable_wrong,stable_wrong,0.0,0.0,0.0
monthly_state_retained,learned_order_offset,2482,2021-04-16,2021,2021-03-31,negative_high,fallback,False,insufficient_history,cleared_insufficient_history,,,,False,0.5629518022540277,0.5629518022540277,0.5629518022540277,0.5629518022540277,1,False,False,False,stable_correct,stable_correct,stable_correct,0.0,0.0,0.0
monthly_state_retained,learned_order_offset,2487,2021-04-23,2021,2021-03-31,negative_high,fallback,False,insufficient_history,cleared_insufficient_history,,,,False,0.6417724828380976,0.6417724828380976,0.6417724828380976,0.6417724828380976,0,False,False,False,stable_wrong,stable_wrong,stable_wrong,0.0,0.0,0.0
monthly_state_retained,learned_order_offset,2492,2021-04-30,2021,2021-03-31,negative_low,fallback,False,insufficient_history,cleared_insufficient_history,,,,False,0.6361187378686651,0.6361187378686651,0.6361187378686651,0.6361187378686651,0,False,False,False,stable_wrong,stable_wrong,stable_wrong,0.0,0.0,0.0
monthly_state_retained,learned_market,2494,2021-05-07,2021,2021-04-30,negative_high,fallback,False,insufficient_history,cleared_insufficient_history,,,,False,0.6867029795215412,0.6867029795215412,0.6867029795215412,0.6867029795215412,1,False,False,False,stable_correct,stable_correct,stable_correct,0.0,0.0,0.0
monthly_state_retained,learned_market,2499,2021-05-14,2021,2021-04-30,negative_high,fallback,False,insufficient_history,cleared_insufficient_history,,,,False,0.5300139783759729,0.5300139783759729,0.5300139783759729,0.5300139783759729,1,False,False,False,stable_correct,stable_correct,stable_correct,0.0,0.0,0.0
monthly_state_retained,learned_market,2504,2021-05-21,2021,2021-04-30,negative_low,fallback,False,insufficient_history,cleared_insufficient_history,,,,False,0.6171517717115208,0.6171517717115208,0.6171517717115208,0.6171517717115208,1,False,False,False,stable_correct,stable_correct,stable_correct,0.0,0.0,0.0
monthly_state_retained,learned_market,2509,2021-05-28,2021,2021-04-30,negative_high,fallback,False,insufficient_history,cleared_insufficient_history,,,,False,0.5499439655342768,0.5499439655342768,0.5499439655342768,0.5499439655342768,0,False,False,False,stable_wrong,stable_wrong,stable_wrong,0.0,0.0,0.0
monthly_state_retained,learned_vol_interaction,2494,2021-05-07,2021,2021-04-30,negative_high,fallback,False,insufficient_history,cleared_insufficient_history,,,,False,0.6880829136272375,0.6880829136272375,0.6880829136272375,0.6880829136272375,1,False,False,False,stable_correct,stable_correct,stable_correct,0.0,0.0,0.0
monthly_state_retained,learned_vol_interaction,2499,2021-05-14,2021,2021-04-30,negative_high,fallback,False,insufficient_history,cleared_insufficient_history,,,,False,0.5431524131139366,0.5431524131139366,0.5431524131139366,0.5431524131139366,1,False,False,False,stable_correct,stable_correct,stable_correct,0.0,0.0,0.0
monthly_state_retained,learned_vol_interaction,2504,2021-05-21,2021,2021-04-30,negative_low,fallback,False,insufficient_history,cleared_insufficient_history,,,,False,0.6195824746570046,0.6195824746570046,0.6195824746570046,0.6195824746570046,1,False,False,False,stable_correct,stable_correct,stable_correct,0.0,0.0,0.0
monthly_state_retained,learned_vol_interaction,2509,2021-05-28,2021,2021-04-30,negative_high,fallback,False,insufficient_history,cleared_insufficient_history,,,,False,0.5496184120327744,0.5496184120327744,0.5496184120327744,0.5496184120327744,0,False,False,False,stable_wrong,stable_wrong,stable_wrong,0.0,0.0,0.0
monthly_state_retained,learned_order_extension,2494,2021-05-07,2021,2021-04-30,negative_high,fallback,False,insufficient_history,cleared_insufficient_history,,,,False,0.6994346823446485,0.6994346823446485,0.6994346823446485,0.6994346823446485,1,False,False,False,stable_correct,stable_correct,stable_correct,0.0,0.0,0.0
monthly_state_retained,learned_order_extension,2499,2021-05-14,2021,2021-04-30,negative_high,fallback,False,insufficient_history,cleared_insufficient_history,,,,False,0.5283838628629494,0.5283838628629494,0.5283838628629494,0.5283838628629494,1,False,False,False,stable_correct,stable_correct,stable_correct,0.0,0.0,0.0
monthly_state_retained,learned_order_extension,2504,2021-05-21,2021,2021-04-30,negative_low,fallback,False,insufficient_history,cleared_insufficient_history,,,,False,0.6202659935193298,0.6202659935193298,0.6202659935193298,0.6202659935193298,1,False,False,False,stable_correct,stable_correct,stable_correct,0.0,0.0,0.0
monthly_state_retained,learned_order_extension,2509,2021-05-28,2021,2021-04-30,negative_high,fallback,False,insufficient_history,cleared_insufficient_history,,,,False,0.5495391527897491,0.5495391527897491,0.5495391527897491,0.5495391527897491,0,False,False,False,stable_wrong,stable_wrong,stable_wrong,0.0,0.0,0.0
monthly_state_retained,learned_order_offset,2494,2021-05-07,2021,2021-04-30,negative_high,fallback,False,insufficient_history,cleared_insufficient_history,,,,False,0.698958669967258,0.698958669967258,0.698958669967258,0.698958669967258,1,False,False,False,stable_correct,stable_correct,stable_correct,0.0,0.0,0.0
monthly_state_retained,learned_order_offset,2499,2021-05-14,2021,2021-04-30,negative_high,fallback,False,insufficient_history,cleared_insufficient_history,,,,False,0.527861151299173,0.527861151299173,0.527861151299173,0.527861151299173,1,False,False,False,stable_correct,stable_correct,stable_correct,0.0,0.0,0.0
monthly_state_retained,learned_order_offset,2504,2021-05-21,2021,2021-04-30,negative_low,fallback,False,insufficient_history,cleared_insufficient_history,,,,False,0.6198507894572789,0.6198507894572789,0.6198507894572789,0.6198507894572789,1,False,False,False,stable_correct,stable_correct,stable_correct,0.0,0.0,0.0
monthly_state_retained,learned_order_offset,2509,2021-05-28,2021,2021-04-30,negative_high,fallback,False,insufficient_history,cleared_insufficient_history,,,,False,0.5490272722755067,0.5490272722755067,0.5490272722755067,0.5490272722755067,0,False,False,False,stable_wrong,stable_wrong,stable_wrong,0.0,0.0,0.0
monthly_state_retained,learned_market,2514,2021-06-04,2021,2021-05-31,nonnegative_high,fallback,False,insufficient_history,cleared_insufficient_history,,,,False,0.420707971879259,0.420707971879259,0.420707971879259,0.420707971879259,0,False,False,False,stable_correct,stable_correct,stable_correct,0.0,0.0,0.0
monthly_state_retained,learned_market,2519,2021-06-11,2021,2021-05-31,nonnegative_low,fallback,False,insufficient_history,cleared_insufficient_history,,,,False,0.3417208038382485,0.3417208038382485,0.3417208038382485,0.3417208038382485,0,False,False,False,stable_correct,stable_correct,stable_correct,0.0,0.0,0.0
monthly_state_retained,learned_market,2523,2021-06-18,2021,2021-05-31,nonnegative_low,fallback,False,insufficient_history,cleared_insufficient_history,,,,False,0.38627372137468335,0.38627372137468335,0.38627372137468335,0.38627372137468335,1,False,False,False,stable_wrong,stable_wrong,stable_wrong,0.0,0.0,0.0
monthly_state_retained,learned_market,2528,2021-06-25,2021,2021-05-31,nonnegative_low,fallback,False,insufficient_history,cleared_insufficient_history,,,,False,0.3771981442930659,0.3771981442930659,0.3771981442930659,0.3771981442930659,0,False,False,False,stable_correct,stable_correct,stable_correct,0.0,0.0,0.0
monthly_state_retained,learned_vol_interaction,2514,2021-06-04,2021,2021-05-31,nonnegative_high,fallback,False,insufficient_history,cleared_insufficient_history,,,,False,0.41165456928956967,0.41165456928956967,0.41165456928956967,0.41165456928956967,0,False,False,False,stable_correct,stable_correct,stable_correct,0.0,0.0,0.0
monthly_state_retained,learned_vol_interaction,2519,2021-06-11,2021,2021-05-31,nonnegative_low,fallback,False,insufficient_history,cleared_insufficient_history,,,,False,0.3253630552252414,0.3253630552252414,0.3253630552252414,0.3253630552252414,0,False,False,False,stable_correct,stable_correct,stable_correct,0.0,0.0,0.0
monthly_state_retained,learned_vol_interaction,2523,2021-06-18,2021,2021-05-31,nonnegative_low,fallback,False,insufficient_history,cleared_insufficient_history,,,,False,0.375090920981986,0.375090920981986,0.375090920981986,0.375090920981986,1,False,False,False,stable_wrong,stable_wrong,stable_wrong,0.0,0.0,0.0
monthly_state_retained,learned_vol_interaction,2528,2021-06-25,2021,2021-05-31,nonnegative_low,fallback,False,insufficient_history,cleared_insufficient_history,,,,False,0.36023257126899333,0.36023257126899333,0.36023257126899333,0.36023257126899333,0,False,False,False,stable_correct,stable_correct,stable_correct,0.0,0.0,0.0
monthly_state_retained,learned_order_extension,2514,2021-06-04,2021,2021-05-31,nonnegative_high,fallback,False,insufficient_history,cleared_insufficient_history,,,,False,0.39851382905877525,0.39851382905877525,0.39851382905877525,0.39851382905877525,0,False,False,False,stable_correct,stable_correct,stable_correct,0.0,0.0,0.0
monthly_state_retained,learned_order_extension,2519,2021-06-11,2021,2021-05-31,nonnegative_low,fallback,False,insufficient_history,cleared_insufficient_history,,,,False,0.29803921217003776,0.29803921217003776,0.29803921217003776,0.29803921217003776,0,False,False,False,stable_correct,stable_correct,stable_correct,0.0,0.0,0.0
monthly_state_retained,learned_order_extension,2523,2021-06-18,2021,2021-05-31,nonnegative_low,fallback,False,insufficient_history,cleared_insufficient_history,,,,False,0.35952116838209697,0.35952116838209697,0.35952116838209697,0.35952116838209697,1,False,False,False,stable_wrong,stable_wrong,stable_wrong,0.0,0.0,0.0
monthly_state_retained,learned_order_extension,2528,2021-06-25,2021,2021-05-31,nonnegative_low,fallback,False,insufficient_history,cleared_insufficient_history,,,,False,0.348279001546368,0.348279001546368,0.348279001546368,0.348279001546368,0,False,False,False,stable_correct,stable_correct,stable_correct,0.0,0.0,0.0
monthly_state_retained,learned_order_offset,2514,2021-06-04,2021,2021-05-31,nonnegative_high,fallback,False,insufficient_history,cleared_insufficient_history,,,,False,0.3989763480559578,0.3989763480559578,0.3989763480559578,0.3989763480559578,0,False,False,False,stable_correct,stable_correct,stable_correct,0.0,0.0,0.0
