job,method,cutoff,seed,date,row_index,inherited_interaction_feature,refitted_additive_logit,interaction_logit,logit
learned_recent_interaction_2015-12-31_20260910,learned_recent_interaction,2015-12-31,20260910,2016-08-12,1346,1.1954835880973562,-1.526750337703499,0.1209015027328404,-1.4058488349706586
learned_recent_interaction_2015-12-31_20260910,learned_recent_interaction,2015-12-31,20260910,2016-08-19,1351,0.5643321431086757,-0.6825183362574374,0.057071970557848364,-0.625446365699589
learned_recent_interaction_2015-12-31_20260910,learned_recent_interaction,2015-12-31,20260910,2016-08-26,1356,-2.0261420547597795,1.2005689702473856,-0.20490755507612482,0.9956614151712608
learned_recent_interaction_2015-12-31_20260910,learned_recent_interaction,2015-12-31,20260910,2016-09-02,1361,-1.2301822130367042,0.8396171937701562,-0.1244106399051934,0.7152065538649629
learned_recent_interaction_2015-12-31_20260910,learned_recent_interaction,2015-12-31,20260910,2016-09-09,1366,-0.6611342549455829,0.6900680623507705,-0.06686175011259826,0.6232063122381721
learned_recent_interaction_2015-12-31_20260910,learned_recent_interaction,2015-12-31,20260910,2016-09-23,1374,-2.530133586617834,0.5707364485542759,-0.2558771661798975,0.31485928237437844
learned_recent_interaction_2015-12-31_20260910,learned_recent_interaction,2015-12-31,20260910,2016-09-30,1379,0.2686820322983743,-0.2177448932405079,0.027172319039432614,-0.19057257420107526
learned_recent_interaction_2015-12-31_20260910,learned_recent_interaction,2015-12-31,20260910,2016-10-14,1384,-0.2753986180242964,0.1596553055320562,-0.027851579980848227,0.13180372555120798
learned_recent_interaction_2015-12-31_20260910,learned_recent_interaction,2015-12-31,20260910,2016-10-21,1389,1.1996406881049828,-0.5033070416957086,0.12132191807181854,-0.38198512362389003
learned_recent_interaction_2015-12-31_20260910,learned_recent_interaction,2015-12-31,20260910,2016-10-28,1394,0.6292864826148833,-0.06052172730104602,0.06364092502406397,0.003119197723017969
learned_recent_interaction_2015-12-31_20260910,learned_recent_interaction,2015-12-31,20260910,2016-11-04,1399,0.04064127210340282,0.44649809236685956,0.004110128252028768,0.45060822061888833
learned_recent_interaction_2015-12-31_20260910,learned_recent_interaction,2015-12-31,20260910,2016-11-11,1404,-3.258270236221024,1.5630091969212634,-0.32951499442644655,1.2334942024948168
learned_recent_interaction_2015-12-31_20260910,learned_recent_interaction,2015-12-31,20260910,2016-11-18,1409,0.7503223374402002,-0.3386908925111477,0.07588150856584575,-0.26280938394530196
learned_recent_interaction_2015-12-31_20260910,learned_recent_interaction,2015-12-31,20260910,2016-11-25,1414,1.818142988870587,-1.1484874703714714,0.18387221851156918,-0.9646152518599022
learned_recent_interaction_2015-12-31_20260910,learned_recent_interaction,2015-12-31,20260910,2016-12-02,1419,-2.930151314996762,1.2811684691406902,-0.2963317110706058,0.9848367580700842
learned_recent_interaction_2015-12-31_20260910,learned_recent_interaction,2015-12-31,20260910,2016-12-09,1424,-1.1882424281260173,0.5030524917871875,-0.120169190611804,0.38288330117538344
learned_recent_interaction_2015-12-31_20260910,learned_recent_interaction,2015-12-31,20260910,2016-12-16,1429,-0.45559886996380006,0.37833422069941025,-0.04607557022984545,0.3322586504695648
learned_recent_interaction_2015-12-31_20260910,learned_recent_interaction,2015-12-31,20260910,2016-12-23,1434,-0.22346123796923165,0.2729243445351892,-0.022599055095368484,0.25032528943982074
learned_recent_interaction_2015-12-31_20260910,learned_recent_interaction,2015-12-31,20260910,2016-12-30,1439,0.5139049121619198,-0.9870130266466615,0.05197216989072094,-0.9350408567559405
learned_recent_interaction_2015-12-31_20260911,learned_recent_interaction,2015-12-31,20260911,2016-01-08,1200,-4.534731455522885,0.7562263082605777,0.608974095914461,1.3652004041750387
learned_recent_interaction_2015-12-31_20260911,learned_recent_interaction,2015-12-31,20260911,2016-01-15,1205,0.24132029874685212,1.1335151480355146,-0.032407169464509486,1.101107978571005
learned_recent_interaction_2015-12-31_20260911,learned_recent_interaction,2015-12-31,20260911,2016-01-22,1210,-1.5308731343821758,1.1388089291959909,0.20558264411329438,1.3443915733092853
learned_recent_interaction_2015-12-31_20260911,learned_recent_interaction,2015-12-31,20260911,2016-01-29,1215,1.8771785101246248,2.529015146284371,-0.2520883755268337,2.276926770757538
learned_recent_interaction_2015-12-31_20260911,learned_recent_interaction,2015-12-31,20260911,2016-02-05,1220,-2.550526375204998,1.089421542573315,0.34251300406219004,1.431934546635505
learned_recent_interaction_2015-12-31_20260911,learned_recent_interaction,2015-12-31,20260911,2016-02-19,1225,-3.133954778636887,0.8402391723333335,0.42086224877392225,1.2611014211072558
learned_recent_interaction_2015-12-31_20260911,learned_recent_interaction,2015-12-31,20260911,2016-02-26,1230,-0.7786505170241833,1.3514938401165268,0.1045658379749532,1.45605967809148
learned_recent_interaction_2015-12-31_20260911,learned_recent_interaction,2015-12-31,20260911,2016-03-04,1235,-1.302614908520724,0.7659576071559935,0.1749295948440321,0.9408872020000255
learned_recent_interaction_2015-12-31_20260911,learned_recent_interaction,2015-12-31,20260911,2016-03-11,1240,-6.770409652353885,-0.7490183562013074,0.9092057903431764,0.16018743414186898
learned_recent_interaction_2015-12-31_20260911,learned_recent_interaction,2015-12-31,20260911,2016-03-18,1245,-4.742881714250445,0.029501546703781384,0.6369268240674363,0.6664283707712177
learned_recent_interaction_2015-12-31_20260911,learned_recent_interaction,2015-12-31,20260911,2016-03-25,1250,-0.9753813467662414,0.3130865498994899,0.13098503839635,0.4440715882958399
learned_recent_interaction_2015-12-31_20260911,learned_recent_interaction,2015-12-31,20260911,2016-04-01,1255,-0.038275457718709854,0.3461225342777302,0.005140053493482086,0.35126258777121233
learned_recent_interaction_2015-12-31_20260911,learned_recent_interaction,2015-12-31,20260911,2016-04-08,1259,0.5454409380668068,-0.1913603771895851,-0.0732478660295153,-0.26460824321910037
learned_recent_interaction_2015-12-31_20260911,learned_recent_interaction,2015-12-31,20260911,2016-04-15,1264,0.6958927782925366,-1.1768409238431605,-0.0934522098321774,-1.2702931336753378
learned_recent_interaction_2015-12-31_20260911,learned_recent_interaction,2015-12-31,20260911,2016-04-22,1269,1.4788948074234392,-1.298899196976516,-0.19860241717432273,-1.4975016141508388
learned_recent_interaction_2015-12-31_20260911,learned_recent_interaction,2015-12-31,20260911,2016-04-29,1274,1.4076999946436546,-1.6008826232796567,-0.18904158712923477,-1.7899242104088915
learned_recent_interaction_2015-12-31_20260911,learned_recent_interaction,2015-12-31,20260911,2016-05-06,1278,-0.12375672764852222,-0.7837032449256803,0.016619427649084667,-0.7670838172765957
learned_recent_interaction_2015-12-31_20260911,learned_recent_interaction,2015-12-31,20260911,2016-05-13,1283,0.21847919933597473,-0.8151127877288978,-0.02933981299591624,-0.8444526007248141
learned_recent_interaction_2015-12-31_20260911,learned_recent_interaction,2015-12-31,20260911,2016-05-20,1288,0.07926622889881063,-0.4543801664031571,-0.010644749430842745,-0.46502491583399985
learned_recent_interaction_2015-12-31_20260911,learned_recent_interaction,2015-12-31,20260911,2016-05-27,1293,-0.20056918006458627,-0.08128524740508607,0.026934656725786738,-0.054350590679299315
learned_recent_interaction_2015-12-31_20260911,learned_recent_interaction,2015-12-31,20260911,2016-06-03,1298,-1.1877959037693842,0.09448953386851774,0.1595104238748037,0.2539999577433214
learned_recent_interaction_2015-12-31_20260911,learned_recent_interaction,2015-12-31,20260911,2016-06-17,1306,-0.16941806980144805,1.0014585190561178,0.02275133972117728,1.0242098587772952
learned_recent_interaction_2015-12-31_20260911,learned_recent_interaction,2015-12-31,20260911,2016-06-24,1311,-0.18903477356434126,1.7880641059494828,0.025385688536757194,1.81344979448624
learned_recent_interaction_2015-12-31_20260911,learned_recent_interaction,2015-12-31,20260911,2016-07-01,1316,-1.551340202819839,1.0671826151319417,0.20833118934030345,1.2755138044722452
learned_recent_interaction_2015-12-31_20260911,learned_recent_interaction,2015-12-31,20260911,2016-07-08,1321,0.21297701865445406,-0.8095153992326488,-0.028600919074864704,-0.8381163183075135
learned_recent_interaction_2015-12-31_20260911,learned_recent_interaction,2015-12-31,20260911,2016-07-15,1326,-0.5951579319209955,0.831240935035255,0.07992441604816426,0.9111653510834192
learned_recent_interaction_2015-12-31_20260911,learned_recent_interaction,2015-12-31,20260911,2016-07-22,1331,-0.2569630866424468,0.28073656318342766,0.0345078567289559,0.31524441991238356
learned_recent_interaction_2015-12-31_20260911,learned_recent_interaction,2015-12-31,20260911,2016-07-29,1336,1.0613444355063333,-1.1873068000155265,-0.14252911653216893,-1.3298359165476956
learned_recent_interaction_2015-12-31_20260911,learned_recent_interaction,2015-12-31,20260911,2016-08-05,1341,3.6893290691418477,-2.218227003515973,-0.49544407567405474,-2.7136710791900276
learned_recent_interaction_2015-12-31_20260911,learned_recent_interaction,2015-12-31,20260911,2016-08-12,1346,2.3810132958627745,-2.2252310539974345,-0.3197489054048411,-2.5449799594022755
learned_recent_interaction_2015-12-31_20260911,learned_recent_interaction,2015-12-31,20260911,2016-08-19,1351,1.029625251104623,-0.2521328745813866,-0.13826951222403505,-0.39040238680542166
learned_recent_interaction_2015-12-31_20260911,learned_recent_interaction,2015-12-31,20260911,2016-08-26,1356,0.5270684954212467,0.3115452047140874,-0.07078061041370724,0.24076459430038016
learned_recent_interaction_2015-12-31_20260911,learned_recent_interaction,2015-12-31,20260911,2016-09-02,1361,-0.5081781976844225,0.7194743429156377,0.06824381146570625,0.7877181543813438
learned_recent_interaction_2015-12-31_20260911,learned_recent_interaction,2015-12-31,20260911,2016-09-09,1366,-0.5764591428290169,0.37907311107047215,0.07741333500760685,0.456486446078079
learned_recent_interaction_2015-12-31_20260911,learned_recent_interaction,2015-12-31,20260911,2016-09-23,1374,1.243086349811726,-0.09640165947672831,-0.16693543894385146,-0.2633370984205798
learned_recent_interaction_2015-12-31_20260911,learned_recent_interaction,2015-12-31,20260911,2016-09-30,1379,3.2535600051761047,-1.236741503056652,-0.436924166753576,-1.673665669810228
learned_recent_interaction_2015-12-31_20260911,learned_recent_interaction,2015-12-31,20260911,2016-10-14,1384,2.853757567978172,-1.2986618300291868,-0.38323425586800725,-1.681896085897194
learned_recent_interaction_2015-12-31_20260911,learned_recent_interaction,2015-12-31,20260911,2016-10-21,1389,-2.1403073934588877,0.3277248921885289,0.2874242439038483,0.6151491360923772
learned_recent_interaction_2015-12-31_20260911,learned_recent_interaction,2015-12-31,20260911,2016-10-28,1394,-0.08100694048166082,0.41345846792471247,0.010878511511973919,0.42433697943668636
learned_recent_interaction_2015-12-31_20260911,learned_recent_interaction,2015-12-31,20260911,2016-11-04,1399,-1.3750518385592012,0.15675388974244125,0.18465723018774713,0.34141111993018836
learned_recent_interaction_2015-12-31_20260911,learned_recent_interaction,2015-12-31,20260911,2016-11-11,1404,-3.1931391319898736,1.1167972290090453,0.42881018095665857,1.545607409965704
