job,method,cutoff,seed,row_index,date,gate,parent_representation_signal,product,interaction_feature,refitted_additive_logit,interaction_logit,logit
learned_hmm_interaction_2014-12-31_20260911,learned_hmm_interaction,2014-12-31,20260911,1166,2015-11-20,-0.3680511289259044,0.8838569227629908,-0.32530453823189465,-2.048418141237037,0.9829519596977335,0.02722674411851491,1.0101787038162486
learned_hmm_interaction_2014-12-31_20260911,learned_hmm_interaction,2014-12-31,20260911,1171,2015-11-27,1.0,0.6847836973846386,0.6847836973846386,1.1871509594191154,1.1466185908280442,-0.015779129637386615,1.1308394611906578
learned_hmm_interaction_2014-12-31_20260911,learned_hmm_interaction,2014-12-31,20260911,1176,2015-12-04,0.9928544826947534,0.6991120162613401,0.6941164992508388,1.2213819358937656,0.5640713485926159,-0.016234113909708758,0.5478372346829071
learned_hmm_interaction_2014-12-31_20260911,learned_hmm_interaction,2014-12-31,20260911,1181,2015-12-11,-0.009799101934141574,1.04764687969034,-0.010265998565070995,-1.4853713456564481,0.9552585756467583,0.019742954202084693,0.9750015298488429
learned_hmm_interaction_2014-12-31_20260911,learned_hmm_interaction,2014-12-31,20260911,1186,2015-12-18,-0.31116059180354216,0.5139047098055273,-0.15990689363371546,-1.557144358567248,0.6619496910734401,0.020696932014425833,0.6826466230878661
learned_hmm_interaction_2014-12-31_20260911,learned_hmm_interaction,2014-12-31,20260911,1191,2015-12-25,-0.23377694862119602,0.3523917004634215,-0.08238105645377318,-0.9943428946943752,-0.06974438446154073,0.013216402947670632,-0.05652798151387012
learned_hmm_interaction_2014-12-31_20260912,learned_hmm_interaction,2014-12-31,20260912,1087,2015-01-09,-0.2970295367961855,0.9343671963866582,-0.27753465554027956,-2.4517844634333255,1.1594362735079284,0.1393617128095225,1.2987979863174515
learned_hmm_interaction_2014-12-31_20260912,learned_hmm_interaction,2014-12-31,20260912,1092,2015-01-16,0.17420586240345148,0.9507944103866631,0.16563396022978982,-0.971842652739979,1.0726625262536766,0.0552404416812133,1.1279029679348904
learned_hmm_interaction_2014-12-31_20260912,learned_hmm_interaction,2014-12-31,20260912,1097,2015-01-23,-0.058137757351500174,0.9846326780912107,-0.05724433571922459,-1.6010061102846875,1.4744400283795895,0.09100267869196932,1.5654427070715589
learned_hmm_interaction_2014-12-31_20260912,learned_hmm_interaction,2014-12-31,20260912,1102,2015-01-30,0.8218240173478097,0.4622697823437227,0.3799044096242158,0.41689024754988335,0.7747905909337274,-0.02369643001603005,0.7510941609176978
learned_hmm_interaction_2014-12-31_20260912,learned_hmm_interaction,2014-12-31,20260912,1107,2015-02-06,0.9496879433419343,0.2976081516653031,0.28263487347681615,0.21077938381228895,0.612926335935098,-0.011980896522968422,0.6009454394121299
learned_hmm_interaction_2014-12-31_20260912,learned_hmm_interaction,2014-12-31,20260912,1112,2015-02-13,0.3686884184612118,0.16372971732717526,0.06036525053645751,-0.3556100354812428,0.5054263056826579,0.02021320567776278,0.5256395113604206
learned_hmm_interaction_2014-12-31_20260912,learned_hmm_interaction,2014-12-31,20260912,1117,2015-02-27,-0.36109746848172286,0.0010500127371316568,-0.000379156941251806,-0.4020984766318707,-0.11451147128562768,0.022855651978088795,-0.09165581930753885
learned_hmm_interaction_2014-12-31_20260912,learned_hmm_interaction,2014-12-31,20260912,1122,2015-03-06,-0.08531744091938598,-0.18143222653458604,0.015479333268237198,-0.05248192780569533,-0.19934103329856204,0.002983121664905804,-0.19635791163365635
learned_hmm_interaction_2014-12-31_20260912,learned_hmm_interaction,2014-12-31,20260912,1127,2015-03-13,-0.028281864595782746,-0.31535644958315767,0.008918868406517653,0.2282870081334082,-0.37467515446992417,-0.012976046198238065,-0.38765120066816233
learned_hmm_interaction_2014-12-31_20260912,learned_hmm_interaction,2014-12-31,20260912,1131,2015-09-25,0.9628478064411743,-0.42051619548833613,-0.40489309639893245,-1.3721453269226427,0.04680381581468061,0.07799401857524736,0.12479783438992792
learned_hmm_interaction_2014-12-31_20260912,learned_hmm_interaction,2014-12-31,20260912,1136,2015-10-09,0.7452244592894754,-0.2218208185147917,-0.1653062995368345,-0.6594070393943007,0.18773124635731467,0.03748131037585599,0.22521255673317092
learned_hmm_interaction_2014-12-31_20260912,learned_hmm_interaction,2014-12-31,20260912,1141,2015-10-16,0.7727837672296862,-0.37906260537476005,-0.292933428197407,-0.7433111633376654,0.5584663090117901,0.042250498939909294,0.6007168079516995
learned_hmm_interaction_2014-12-31_20260912,learned_hmm_interaction,2014-12-31,20260912,1146,2015-10-23,0.7623662211224267,-0.18032577415510057,-0.13747427901360018,-0.4956369846671275,0.4035275021316353,0.028172467908632016,0.4316999700402674
learned_hmm_interaction_2014-12-31_20260912,learned_hmm_interaction,2014-12-31,20260912,1151,2015-10-30,-0.01584193630809616,-0.5715692978058343,0.009054764411503274,0.3886212509830117,-0.25268715231144123,-0.02208959391778308,-0.27477674622922427
learned_hmm_interaction_2014-12-31_20260912,learned_hmm_interaction,2014-12-31,20260912,1156,2015-11-06,0.9991648913175548,0.1482465163633372,0.1481227144103799,0.1452361223184277,0.9136653241627672,-0.00825535648421806,0.9054099676785493
learned_hmm_interaction_2014-12-31_20260912,learned_hmm_interaction,2014-12-31,20260912,1161,2015-11-13,0.7787609381217373,0.04907297963001078,0.038216119653096105,-0.14978134427124132,0.42137490485545137,0.008513711134021384,0.4298886159894725
learned_hmm_interaction_2014-12-31_20260912,learned_hmm_interaction,2014-12-31,20260912,1166,2015-11-20,-0.3680511289259044,0.059057884396711696,-0.021736321024185296,-0.26119948234159507,0.27110697706537457,0.0148468218911508,0.28595379895652534
learned_hmm_interaction_2014-12-31_20260912,learned_hmm_interaction,2014-12-31,20260912,1171,2015-11-27,1.0,-0.08192541040544134,-0.08192541040544134,-0.39529470853420556,0.45878594760421487,0.022468919461511205,0.48125486706572596
learned_hmm_interaction_2014-12-31_20260912,learned_hmm_interaction,2014-12-31,20260912,1176,2015-12-04,0.9928544826947534,-0.1662274293542918,-0.16503964838123406,-0.7698159058849849,-0.13958698549004525,0.043757053196231396,-0.09582993229381381
learned_hmm_interaction_2014-12-31_20260912,learned_hmm_interaction,2014-12-31,20260912,1181,2015-12-11,-0.009799101934141574,-0.856326744795711,0.00839123306118481,0.8132279133699192,-0.8370820946804335,-0.046224632141212654,-0.8833067268216461
learned_hmm_interaction_2014-12-31_20260912,learned_hmm_interaction,2014-12-31,20260912,1186,2015-12-18,-0.31116059180354216,-0.21203010863740496,0.06597541408378427,0.4775953199003619,0.02654477674369912,-0.02714696287695775,-0.0006021861332585615
learned_hmm_interaction_2014-12-31_20260912,learned_hmm_interaction,2014-12-31,20260912,1191,2015-12-25,-0.23377694862119602,-0.0879404101113981,0.02055844073633922,0.08580393296483708,-0.317071976385385,-0.004877175478560711,-0.3219491518639457
learned_hmm_interaction_2015-12-31_20260910,learned_hmm_interaction,2015-12-31,20260910,1200,2016-01-08,0.7601548306092667,-0.9463264444861574,-0.7193546181094447,-7.59928696801486,0.05062548673079454,-0.1300213357935665,-0.07939584906277206
learned_hmm_interaction_2015-12-31_20260910,learned_hmm_interaction,2015-12-31,20260910,1205,2016-01-15,0.7978635969618297,-0.32722382530897887,-0.2610799782726313,-2.9155479692068793,0.47197293560927955,-0.04988408032517365,0.4220888552841059
learned_hmm_interaction_2015-12-31_20260910,learned_hmm_interaction,2015-12-31,20260910,1210,2016-01-22,0.18731203410574704,0.9542462498084575,0.17874180608940302,3.6909949158994486,1.6920368984889473,0.06315172612804672,1.7551886246169943
learned_hmm_interaction_2015-12-31_20260910,learned_hmm_interaction,2015-12-31,20260910,1215,2016-01-29,0.8832272519227391,0.3852943866208347,0.3403025022763772,2.315406395409435,1.478177846680863,0.039615852606069514,1.5177936992869325
learned_hmm_interaction_2015-12-31_20260910,learned_hmm_interaction,2015-12-31,20260910,1220,2016-02-05,-0.7692786411823932,-0.01705195965515538,0.01311770835301492,-0.1049850007168959,0.739232909679842,-0.0017962593186640996,0.7374366503611779
learned_hmm_interaction_2015-12-31_20260910,learned_hmm_interaction,2015-12-31,20260910,1225,2016-02-19,-0.9427217094787183,0.4230328390326993,-0.39880224117854174,-0.33282246585911907,1.1795640810514767,-0.005694484466141393,1.1738695965853354
learned_hmm_interaction_2015-12-31_20260910,learned_hmm_interaction,2015-12-31,20260910,1230,2016-02-26,0.5076342688755495,-0.6996013647212016,-0.3551416272845838,-4.3761613142629425,0.4487249518339989,-0.07487470102438232,0.3738502508096168
learned_hmm_interaction_2015-12-31_20260910,learned_hmm_interaction,2015-12-31,20260910,1235,2016-03-04,-0.10646101668166741,-0.837933424396238,0.08920724427277459,-3.026788332320345,0.245558529535124,-0.051787366866009786,0.1937711626691142
learned_hmm_interaction_2015-12-31_20260910,learned_hmm_interaction,2015-12-31,20260910,1240,2016-03-11,-0.9301493697172022,-0.9200163075414337,0.8557525885892122,-0.6257632699914126,-0.14011277861630492,-0.010706606632607243,-0.15081938524891225
learned_hmm_interaction_2015-12-31_20260910,learned_hmm_interaction,2015-12-31,20260910,1245,2016-03-18,-0.9424872198639578,-0.9151658075898753,0.8625320777099353,-0.4718833377221933,0.13833953143359665,-0.008073770890296279,0.13026576054330025
learned_hmm_interaction_2015-12-31_20260910,learned_hmm_interaction,2015-12-31,20260910,1250,2016-03-25,-0.9548828175592377,-0.930574592858597,0.8885896891778575,0.08073842941707995,-0.5855271054108693,0.00138140834618667,-0.5841456970646824
learned_hmm_interaction_2015-12-31_20260910,learned_hmm_interaction,2015-12-31,20260910,1255,2016-04-01,-0.9555185091886174,-1.198335027982131,1.145031299445986,0.4502006964884268,-1.2899271851110934,0.007702787929840525,-1.2822243971812526
learned_hmm_interaction_2015-12-31_20260910,learned_hmm_interaction,2015-12-31,20260910,1259,2016-04-08,-0.9593684466191482,-0.7090259584367612,0.6802171323581283,0.14927718464184217,-0.6111419646626527,0.002554084222944591,-0.6085878804397084
learned_hmm_interaction_2015-12-31_20260910,learned_hmm_interaction,2015-12-31,20260910,1264,2016-04-15,-0.9712258595907525,-1.2604149777103277,1.2241476201677721,0.521724147170503,-1.4103585533394865,0.008926530978022599,-1.4014320223614642
learned_hmm_interaction_2015-12-31_20260910,learned_hmm_interaction,2015-12-31,20260910,1269,2016-04-22,-0.9660710944390785,-1.3361671956379029,1.290832505043503,0.4846082693796213,-1.7216209752947753,0.008291490344627247,-1.7133294849501481
learned_hmm_interaction_2015-12-31_20260910,learned_hmm_interaction,2015-12-31,20260910,1274,2016-04-29,-0.9739815984889236,-0.9646070308073432,0.9395094977793905,0.0373433918198566,-1.716664781279536,0.0006389333246548883,-1.7160258479548811
learned_hmm_interaction_2015-12-31_20260910,learned_hmm_interaction,2015-12-31,20260910,1278,2016-05-06,-0.8226051518043198,-0.9353205852156002,0.7693995319869841,-0.3415220171309235,-1.226615703123071,-0.00584333096738888,-1.2324590340904598
learned_hmm_interaction_2015-12-31_20260910,learned_hmm_interaction,2015-12-31,20260910,1283,2016-05-13,-0.9686558361739114,-0.6748127561087768,0.6536613145293689,-0.04733572103810508,-1.0895925520263408,-0.0008098988373555018,-1.0904024508636967
learned_hmm_interaction_2015-12-31_20260910,learned_hmm_interaction,2015-12-31,20260910,1288,2016-05-20,-0.9719992384455308,0.3020609241514615,-0.29360298823937386,-0.2880314939660416,-0.13992731070428605,-0.004928125461468702,-0.14485543616575497
learned_hmm_interaction_2015-12-31_20260910,learned_hmm_interaction,2015-12-31,20260910,1293,2016-05-27,-0.9741497330000078,0.30157334218749426,-0.29377759077186755,-0.25074010269622865,0.004827683618582731,-0.004290081849362784,0.0005376017692198878
learned_hmm_interaction_2015-12-31_20260910,learned_hmm_interaction,2015-12-31,20260910,1298,2016-06-03,-0.9481273535408916,0.2108552230508003,-0.19991760461142968,-0.4122894193128264,-0.12230277874279748,-0.007054138270897671,-0.12935691701369514
learned_hmm_interaction_2015-12-31_20260910,learned_hmm_interaction,2015-12-31,20260910,1306,2016-06-17,-0.9590144793788745,1.0895990952532275,-1.0449413090659667,-0.9129627682881477,1.1489618501885177,-0.015620496917966263,1.1333413532705516
learned_hmm_interaction_2015-12-31_20260910,learned_hmm_interaction,2015-12-31,20260910,1311,2016-06-24,-0.9567250438190045,1.1729510390562226,-1.1221916342386113,-1.1032058850132203,1.4374588629102385,-0.01887549495478694,1.4185833679554516
learned_hmm_interaction_2015-12-31_20260910,learned_hmm_interaction,2015-12-31,20260910,1316,2016-07-01,-0.973730909472285,0.9473300258342692,-0.9224445276260061,-0.9107502616453006,0.689659705397511,-0.01558264164675912,0.6740770637507523
learned_hmm_interaction_2015-12-31_20260910,learned_hmm_interaction,2015-12-31,20260910,1321,2016-07-08,-0.971597205693506,0.8676007425620783,-0.8429584571309262,-0.24383159032786125,0.796295720478069,-0.0041718794429709445,0.7921238410350979
learned_hmm_interaction_2015-12-31_20260910,learned_hmm_interaction,2015-12-31,20260910,1326,2016-07-15,-0.9714724263383184,-1.067231947188571,1.036786409201049,0.07616851597586334,-1.3588989182979008,0.0013032186090983263,-1.3575956996888023
learned_hmm_interaction_2015-12-31_20260910,learned_hmm_interaction,2015-12-31,20260910,1331,2016-07-22,-0.9679766291425144,-0.9206204551281086,0.891139084874554,0.6229364012883699,-1.3884969977355677,0.010658239825770015,-1.3778387579097982
learned_hmm_interaction_2015-12-31_20260910,learned_hmm_interaction,2015-12-31,20260910,1336,2016-07-29,-0.9679414206489643,0.02490728800637294,-0.02410879573740153,-0.20299691905820302,-0.1802255291500144,-0.003473211459050989,-0.1836987406090655
learned_hmm_interaction_2015-12-31_20260910,learned_hmm_interaction,2015-12-31,20260910,1341,2016-08-05,-0.974032653984855,0.15274542136760452,-0.1487790281587228,-0.1403743245252847,-0.3733862670559539,-0.002401759173290563,-0.3757880262292444
learned_hmm_interaction_2015-12-31_20260910,learned_hmm_interaction,2015-12-31,20260910,1346,2016-08-12,-0.9315525766127499,-0.7635175906879663,0.711256778894534,-0.7413404583125354,-1.2885430368304742,-0.012684094846439306,-1.3012271316769135
learned_hmm_interaction_2015-12-31_20260910,learned_hmm_interaction,2015-12-31,20260910,1351,2016-08-19,-0.9680707850709953,-0.45622642860163176,0.441659476906518,-0.7108292262334777,-0.8334174649741896,-0.01216205755947751,-0.845579522533667
learned_hmm_interaction_2015-12-31_20260910,learned_hmm_interaction,2015-12-31,20260910,1356,2016-08-26,-0.9731692574034704,1.1451047053167203,-1.1143806957222924,-1.247330712643694,0.717947638340818,-0.021341424020027512,0.6966062143207903
learned_hmm_interaction_2015-12-31_20260910,learned_hmm_interaction,2015-12-31,20260910,1361,2016-09-02,-0.9714509398308063,0.7484694224410027,-0.7271013238649329,-1.0448853778709017,0.37547511852721843,-0.017877649989237056,0.35759746853798113
learned_hmm_interaction_2015-12-31_20260910,learned_hmm_interaction,2015-12-31,20260910,1366,2016-09-09,-0.9711176898076723,0.617924084515354,-0.6000770094310715,-0.45831495928499394,-0.08006069286266691,-0.007841620335068841,-0.08790231319773587
learned_hmm_interaction_2015-12-31_20260910,learned_hmm_interaction,2015-12-31,20260910,1374,2016-09-23,-0.9710677226503178,0.85303579136869,-0.8283555232636054,-0.19110566756372288,0.1926099296706501,-0.0032697560019696727,0.1893401736686803
learned_hmm_interaction_2015-12-31_20260910,learned_hmm_interaction,2015-12-31,20260910,1379,2016-09-30,-0.9727079079110226,-0.032662858367660676,0.031771420629201255,0.35749498300440713,-0.6539642601506566,0.006116623233912922,-0.6478476369167436
learned_hmm_interaction_2015-12-31_20260910,learned_hmm_interaction,2015-12-31,20260910,1384,2016-10-14,-0.9740957892433479,0.24698441809863583,-0.2405864816785997,-0.14926234543685563,-0.20978041071264328,-0.0025538303289591967,-0.21233424104160245
learned_hmm_interaction_2015-12-31_20260910,learned_hmm_interaction,2015-12-31,20260910,1389,2016-10-21,-0.9731157015889937,-0.3342757028847698,0.3252889351368668,-0.6096397507302496,-0.6512153958926195,-0.01043073844644012,-0.6616461343390594
learned_hmm_interaction_2015-12-31_20260910,learned_hmm_interaction,2015-12-31,20260910,1394,2016-10-28,-0.9737714524854753,0.1772267660364049,-0.17257836538257348,0.2212816654642231,-0.16915190495737492,0.0037860575408431058,-0.16536584741653176
learned_hmm_interaction_2015-12-31_20260910,learned_hmm_interaction,2015-12-31,20260910,1399,2016-11-04,-0.9702507433820451,0.36244298937971725,-0.35166057987928134,-0.11767046444881184,0.1000909616923523,-0.002013303489587864,0.09807765820276432
learned_hmm_interaction_2015-12-31_20260910,learned_hmm_interaction,2015-12-31,20260910,1404,2016-11-11,-0.9649503293042884,1.3368015903454138,-1.2899471348183034,-1.1895762176275646,1.0791041912447925,-0.02035326333841534,1.0587509279063774
learned_hmm_interaction_2015-12-31_20260910,learned_hmm_interaction,2015-12-31,20260910,1409,2016-11-18,-0.9719827317920707,-0.21121566612780812,0.20529798016018888,0.020506426573886037,-0.6329549929867037,0.00035085830903762476,-0.6326041346776662
learned_hmm_interaction_2015-12-31_20260910,learned_hmm_interaction,2015-12-31,20260910,1414,2016-11-25,-0.9666326922305529,-0.709210667422524,0.6855462168092618,-0.4567550865172486,-1.1784379084108503,-0.00781493141783438,-1.1862528398286851
learned_hmm_interaction_2015-12-31_20260910,learned_hmm_interaction,2015-12-31,20260910,1419,2016-12-02,-0.9626995999568695,1.2876588590313864,-1.2396286684704347,-0.8837041780699916,0.8663982847048382,-0.015119891927048936,0.8512783927777892
learned_hmm_interaction_2015-12-31_20260910,learned_hmm_interaction,2015-12-31,20260910,1424,2016-12-09,-0.9699908256946785,0.5254104313703675,-0.5096432981535399,-0.571504273107039,-0.16587553270838074,-0.009778252790540383,-0.1756537854989212
learned_hmm_interaction_2015-12-31_20260910,learned_hmm_interaction,2015-12-31,20260910,1429,2016-12-16,-0.9669510116866327,0.42562684990941074,-0.4115603131208993,-0.10225681927539762,-0.031941055216360446,-0.0017495810188704695,-0.03369063623523087
learned_hmm_interaction_2015-12-31_20260910,learned_hmm_interaction,2015-12-31,20260910,1434,2016-12-23,-0.9676783538885895,0.2676554780748745,-0.259004412432758,0.1038941363431462,-0.20340634695555287,0.001777594982965036,-0.2016287519725879
learned_hmm_interaction_2015-12-31_20260910,learned_hmm_interaction,2015-12-31,20260910,1439,2016-12-30,-0.9731725511886761,-0.5128360748567952,0.4990779913099742,0.10453675415910793,-1.2678510196714055,0.001788589965413753,-1.2660624297059915
learned_hmm_interaction_2015-12-31_20260911,learned_hmm_interaction,2015-12-31,20260911,1200,2016-01-08,0.7601548306092667,-0.5195365077648147,-0.39492818605529273,-4.131952766855005,0.6586725042260634,0.16371563259153454,0.8223881368175978
